match_id,tournament_id,year,stage,group_name,match_date,venue_id,country_name,home_team,away_team,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,attendance,home_team_raw,away_team_raw,source
M-1986-04,WC-1986,1986,group stage,Group A,1986-06-02,V-103,Mexico,Argentina,South Korea,3,1,0,0,,,,Argentina,South Korea,fjelstul
M-1986-05,WC-1986,1986,group stage,Group C,1986-06-02,V-100,Mexico,Russia,Hungary,6,0,0,0,,,,Soviet Union,Hungary,fjelstul
M-1986-06,WC-1986,1986,group stage,Group F,1986-06-02,V-105,Mexico,Morocco,Poland,0,0,0,0,,,,Morocco,Poland,fjelstul
M-1986-07,WC-1986,1986,group stage,Group B,1986-06-03,V-102,Mexico,Belgium,Mexico,1,2,0,0,,,,Belgium,Mexico,fjelstul
M-1986-08,WC-1986,1986,group stage,Group D,1986-06-03,V-098,Mexico,Algeria,Northern Ireland,1,1,0,0,,,,Algeria,Northern Ireland,fjelstul
M-1986-09,WC-1986,1986,group stage,Group F,1986-06-03,V-104,Mexico,Portugal,England,1,0,0,0,,,,Portugal,England,fjelstul
M-1986-10,WC-1986,1986,group stage,Group B,1986-06-04,V-109,Mexico,Paraguay,Iraq,1,0,0,0,,,,Paraguay,Iraq,fjelstul
M-1986-11,WC-1986,1986,group stage,Group E,1986-06-04,V-108,Mexico,Uruguay,Germany,1,1,0,0,,,,Uruguay,West Germany,fjelstul
M-1986-12,WC-1986,1986,group stage,Group E,1986-06-04,V-106,Mexico,Scotland,Denmark,0,1,0,0,,,,Scotland,Denmark,fjelstul
M-1986-13,WC-1986,1986,group stage,Group A,1986-06-05,V-107,Mexico,Italy,Argentina,1,1,0,0,,,,Italy,Argentina,fjelstul
M-1986-14,WC-1986,1986,group stage,Group C,1986-06-05,V-101,Mexico,France,Russia,1,1,0,0,,,,France,Soviet Union,fjelstul
M-1986-15,WC-1986,1986,group stage,Group A,1986-06-05,V-103,Mexico,South Korea,Bulgaria,1,1,0,0,,,,South Korea,Bulgaria,fjelstul
M-1986-16,WC-1986,1986,group stage,Group C,1986-06-06,V-100,Mexico,Hungary,Canada,2,0,0,0,,,,Hungary,Canada,fjelstul
M-1986-17,WC-1986,1986,group stage,Group D,1986-06-06,V-097,Mexico,Brazil,Algeria,1,0,0,0,,,,Brazil,Algeria,fjelstul
M-1986-18,WC-1986,1986,group stage,Group F,1986-06-06,V-104,Mexico,England,Morocco,0,0,0,0,,,,England,Morocco,fjelstul
M-1986-19,WC-1986,1986,group stage,Group B,1986-06-07,V-102,Mexico,Mexico,Paraguay,1,1,0,0,,,,Mexico,Paraguay,fjelstul
M-1986-20,WC-1986,1986,group stage,Group D,1986-06-07,V-098,Mexico,Northern Ireland,Spain,1,2,0,0,,,,Northern Ireland,Spain,fjelstul
M-1986-21,WC-1986,1986,group stage,Group F,1986-06-07,V-105,Mexico,Poland,Portugal,1,0,0,0,,,,Poland,Portugal,fjelstul
M-1986-22,WC-1986,1986,group stage,Group B,1986-06-08,V-109,Mexico,Iraq,Belgium,1,2,0,0,,,,Iraq,Belgium,fjelstul
M-1986-23,WC-1986,1986,group stage,Group E,1986-06-08,V-108,Mexico,Germany,Scotland,2,1,0,0,,,,West Germany,Scotland,fjelstul
M-1986-24,WC-1986,1986,group stage,Group E,1986-06-08,V-106,Mexico,Denmark,Uruguay,6,1,0,0,,,,Denmark,Uruguay,fjelstul
M-1986-25,WC-1986,1986,group stage,Group C,1986-06-09,V-101,Mexico,Hungary,France,0,3,0,0,,,,Hungary,France,fjelstul
M-1986-26,WC-1986,1986,group stage,Group C,1986-06-09,V-100,Mexico,Russia,Canada,2,0,0,0,,,,Soviet Union,Canada,fjelstul
M-1986-27,WC-1986,1986,group stage,Group A,1986-06-10,V-103,Mexico,Argentina,Bulgaria,2,0,0,0,,,,Argentina,Bulgaria,fjelstul
M-1986-28,WC-1986,1986,group stage,Group A,1986-06-10,V-107,Mexico,South Korea,Italy,2,3,0,0,,,,South Korea,Italy,fjelstul
M-1986-29,WC-1986,1986,group stage,Group B,1986-06-11,V-102,Mexico,Iraq,Mexico,0,1,0,0,,,,Iraq,Mexico,fjelstul
M-1986-30,WC-1986,1986,group stage,Group B,1986-06-11,V-109,Mexico,Paraguay,Belgium,2,2,0,0,,,,Paraguay,Belgium,fjelstul
M-1986-31,WC-1986,1986,group stage,Group F,1986-06-11,V-105,Mexico,England,Poland,3,0,0,0,,,,England,Poland,fjelstul
M-1986-32,WC-1986,1986,group stage,Group F,1986-06-11,V-098,Mexico,Portugal,Morocco,1,3,0,0,,,,Portugal,Morocco,fjelstul
M-1986-33,WC-1986,1986,group stage,Group D,1986-06-12,V-104,Mexico,Algeria,Spain,0,3,0,0,,,,Algeria,Spain,fjelstul
M-1986-34,WC-1986,1986,group stage,Group D,1986-06-12,V-097,Mexico,Northern Ireland,Brazil,0,3,0,0,,,,Northern Ireland,Brazil,fjelstul
M-1986-35,WC-1986,1986,group stage,Group E,1986-06-13,V-108,Mexico,Denmark,Germany,2,0,0,0,,,,Denmark,West Germany,fjelstul
M-1986-36,WC-1986,1986,group stage,Group E,1986-06-13,V-106,Mexico,Scotland,Uruguay,0,0,0,0,,,,Scotland,Uruguay,fjelstul
M-1986-37,WC-1986,1986,round of 16,,1986-06-15,V-102,Mexico,Mexico,Bulgaria,2,0,0,0,,,,Mexico,Bulgaria,fjelstul
M-1986-38,WC-1986,1986,round of 16,,1986-06-15,V-101,Mexico,Russia,Belgium,3,4,1,0,,,,Soviet Union,Belgium,fjelstul
M-1986-39,WC-1986,1986,round of 16,,1986-06-16,V-097,Mexico,Brazil,Poland,4,0,0,0,,,,Brazil,Poland,fjelstul
M-1986-40,WC-1986,1986,round of 16,,1986-06-16,V-107,Mexico,Argentina,Uruguay,1,0,0,0,,,,Argentina,Uruguay,fjelstul
M-1986-41,WC-1986,1986,round of 16,,1986-06-17,V-103,Mexico,Italy,France,0,2,0,0,,,,Italy,France,fjelstul
M-1986-42,WC-1986,1986,round of 16,,1986-06-17,V-105,Mexico,Morocco,Germany,0,1,0,0,,,,Morocco,West Germany,fjelstul
M-1986-43,WC-1986,1986,round of 16,,1986-06-18,V-102,Mexico,England,Paraguay,3,0,0,0,,,,England,Paraguay,fjelstul
M-1986-44,WC-1986,1986,round of 16,,1986-06-18,V-108,Mexico,Denmark,Spain,1,5,0,0,,,,Denmark,Spain,fjelstul
M-1986-45,WC-1986,1986,quarter-finals,,1986-06-21,V-097,Mexico,Brazil,France,1,1,1,1,3.0,4.0,,Brazil,France,fjelstul
M-1986-46,WC-1986,1986,quarter-finals,,1986-06-21,V-105,Mexico,Germany,Mexico,0,0,1,1,4.0,1.0,,West Germany,Mexico,fjelstul
M-1986-47,WC-1986,1986,quarter-finals,,1986-06-22,V-102,Mexico,Argentina,England,2,1,0,0,,,,Argentina,England,fjelstul
M-1986-48,WC-1986,1986,quarter-finals,,1986-06-22,V-107,Mexico,Spain,Belgium,1,1,1,1,4.0,5.0,,Spain,Belgium,fjelstul
M-1986-49,WC-1986,1986,semi-finals,,1986-06-25,V-097,Mexico,France,Germany,0,2,0,0,,,,France,West Germany,fjelstul
M-1986-50,WC-1986,1986,semi-finals,,1986-06-25,V-102,Mexico,Argentina,Belgium,2,0,0,0,,,,Argentina,Belgium,fjelstul
M-1986-51,WC-1986,1986,third-place match,,1986-06-28,V-107,Mexico,Belgium,France,2,4,1,0,,,,Belgium,France,fjelstul
M-1986-52,WC-1986,1986,final,,1986-06-29,V-102,Mexico,Argentina,Germany,3,2,0,0,,,,Argentina,West Germany,fjelstul
M-1990-01,WC-1990,1990,group stage,Group B,1990-06-08,V-076,Italy,Argentina,Cameroon,0,1,0,0,,,,Argentina,Cameroon,fjelstul
M-1990-02,WC-1990,1990,group stage,Group B,1990-06-09,V-070,Italy,Russia,Romania,0,2,0,0,,,,Soviet Union,Romania,fjelstul
M-1990-03,WC-1990,1990,group stage,Group D,1990-06-09,V-071,Italy,United Arab Emirates,Colombia,0,2,0,0,,,,United Arab Emirates,Colombia,fjelstul
M-1990-04,WC-1990,1990,group stage,Group A,1990-06-09,V-081,Italy,Italy,Austria,1,0,0,0,,,,Italy,Austria,fjelstul
M-1990-05,WC-1990,1990,group stage,Group A,1990-06-10,V-073,Italy,United States,Czech Republic,1,5,0,0,,,,United States,Czechoslovakia,fjelstul
M-1990-06,WC-1990,1990,group stage,Group C,1990-06-10,V-084,Italy,Brazil,Sweden,2,1,0,0,,,,Brazil,Sweden,fjelstul
M-1990-07,WC-1990,1990,group stage,Group D,1990-06-10,V-076,Italy,Germany,Serbia,4,1,0,0,,,,West Germany,Yugoslavia,fjelstul
M-1990-08,WC-1990,1990,group stage,Group C,1990-06-11,V-075,Italy,Costa Rica,Scotland,1,0,0,0,,,,Costa Rica,Scotland,fjelstul
M-1990-09,WC-1990,1990,group stage,Group F,1990-06-11,V-072,Italy,England,Republic of Ireland,1,1,0,0,,,,England,Republic of Ireland,fjelstul
M-1990-10,WC-1990,1990,group stage,Group E,1990-06-12,V-086,Italy,Belgium,South Korea,2,0,0,0,,,,Belgium,South Korea,fjelstul
M-1990-11,WC-1990,1990,group stage,Group F,1990-06-12,V-079,Italy,Netherlands,Egypt,1,1,0,0,,,,Netherlands,Egypt,fjelstul
M-1990-12,WC-1990,1990,group stage,Group E,1990-06-13,V-085,Italy,Uruguay,Spain,0,0,0,0,,,,Uruguay,Spain,fjelstul
M-1990-13,WC-1990,1990,group stage,Group B,1990-06-13,V-078,Italy,Argentina,Russia,2,0,0,0,,,,Argentina,Soviet Union,fjelstul
M-1990-14,WC-1990,1990,group stage,Group B,1990-06-14,V-070,Italy,Cameroon,Romania,2,1,0,0,,,,Cameroon,Romania,fjelstul
M-1990-15,WC-1990,1990,group stage,Group D,1990-06-14,V-071,Italy,Serbia,Colombia,1,0,0,0,,,,Yugoslavia,Colombia,fjelstul
M-1990-16,WC-1990,1990,group stage,Group A,1990-06-14,V-081,Italy,Italy,United States,1,0,0,0,,,,Italy,United States,fjelstul
M-1990-17,WC-1990,1990,group stage,Group A,1990-06-15,V-073,Italy,Austria,Czech Republic,0,1,0,0,,,,Austria,Czechoslovakia,fjelstul
M-1990-18,WC-1990,1990,group stage,Group D,1990-06-15,V-076,Italy,Germany,United Arab Emirates,5,1,0,0,,,,West Germany,United Arab Emirates,fjelstul
M-1990-19,WC-1990,1990,group stage,Group C,1990-06-16,V-084,Italy,Brazil,Costa Rica,1,0,0,0,,,,Brazil,Costa Rica,fjelstul
M-1990-20,WC-1990,1990,group stage,Group C,1990-06-16,V-075,Italy,Sweden,Scotland,1,2,0,0,,,,Sweden,Scotland,fjelstul
M-1990-21,WC-1990,1990,group stage,Group F,1990-06-16,V-072,Italy,England,Netherlands,0,0,0,0,,,,England,Netherlands,fjelstul
M-1990-22,WC-1990,1990,group stage,Group F,1990-06-17,V-079,Italy,Republic of Ireland,Egypt,0,0,0,0,,,,Republic of Ireland,Egypt,fjelstul
M-1990-23,WC-1990,1990,group stage,Group E,1990-06-17,V-086,Italy,Belgium,Uruguay,3,1,0,0,,,,Belgium,Uruguay,fjelstul
M-1990-24,WC-1990,1990,group stage,Group E,1990-06-17,V-085,Italy,South Korea,Spain,1,3,0,0,,,,South Korea,Spain,fjelstul
M-1990-25,WC-1990,1990,group stage,Group B,1990-06-18,V-078,Italy,Argentina,Romania,1,1,0,0,,,,Argentina,Romania,fjelstul
M-1990-26,WC-1990,1990,group stage,Group B,1990-06-18,V-070,Italy,Cameroon,Russia,0,4,0,0,,,,Cameroon,Soviet Union,fjelstul
M-1990-27,WC-1990,1990,group stage,Group D,1990-06-19,V-076,Italy,Germany,Colombia,1,1,0,0,,,,West Germany,Colombia,fjelstul
M-1990-28,WC-1990,1990,group stage,Group D,1990-06-19,V-071,Italy,Serbia,United Arab Emirates,4,1,0,0,,,,Yugoslavia,United Arab Emirates,fjelstul
M-1990-29,WC-1990,1990,group stage,Group A,1990-06-19,V-073,Italy,Austria,United States,2,1,0,0,,,,Austria,United States,fjelstul
M-1990-30,WC-1990,1990,group stage,Group A,1990-06-19,V-081,Italy,Italy,Czech Republic,2,0,0,0,,,,Italy,Czechoslovakia,fjelstul
M-1990-31,WC-1990,1990,group stage,Group C,1990-06-20,V-084,Italy,Brazil,Scotland,1,0,0,0,,,,Brazil,Scotland,fjelstul
M-1990-32,WC-1990,1990,group stage,Group C,1990-06-20,V-075,Italy,Sweden,Costa Rica,1,2,0,0,,,,Sweden,Costa Rica,fjelstul
M-1990-33,WC-1990,1990,group stage,Group E,1990-06-21,V-086,Italy,Belgium,Spain,1,2,0,0,,,,Belgium,Spain,fjelstul
M-1990-34,WC-1990,1990,group stage,Group E,1990-06-21,V-085,Italy,South Korea,Uruguay,0,1,0,0,,,,South Korea,Uruguay,fjelstul
M-1990-35,WC-1990,1990,group stage,Group F,1990-06-21,V-072,Italy,England,Egypt,1,0,0,0,,,,England,Egypt,fjelstul
M-1990-36,WC-1990,1990,group stage,Group F,1990-06-21,V-079,Italy,Republic of Ireland,Netherlands,1,1,0,0,,,,Republic of Ireland,Netherlands,fjelstul
M-1990-37,WC-1990,1990,round of 16,,1990-06-23,V-078,Italy,Cameroon,Colombia,2,1,1,0,,,,Cameroon,Colombia,fjelstul
M-1990-38,WC-1990,1990,round of 16,,1990-06-23,V-070,Italy,Czech Republic,Costa Rica,4,1,0,0,,,,Czechoslovakia,Costa Rica,fjelstul
M-1990-39,WC-1990,1990,round of 16,,1990-06-24,V-084,Italy,Brazil,Argentina,0,1,0,0,,,,Brazil,Argentina,fjelstul
M-1990-40,WC-1990,1990,round of 16,,1990-06-24,V-076,Italy,Germany,Netherlands,2,1,0,0,,,,West Germany,Netherlands,fjelstul
M-1990-41,WC-1990,1990,round of 16,,1990-06-25,V-075,Italy,Republic of Ireland,Romania,0,0,1,1,5.0,4.0,,Republic of Ireland,Romania,fjelstul
M-1990-42,WC-1990,1990,round of 16,,1990-06-25,V-081,Italy,Italy,Uruguay,2,0,0,0,,,,Italy,Uruguay,fjelstul
M-1990-43,WC-1990,1990,round of 16,,1990-06-26,V-086,Italy,Spain,Serbia,1,2,1,0,,,,Spain,Yugoslavia,fjelstul
M-1990-44,WC-1990,1990,round of 16,,1990-06-26,V-071,Italy,England,Belgium,1,0,1,0,,,,England,Belgium,fjelstul
M-1990-45,WC-1990,1990,quarter-finals,,1990-06-30,V-073,Italy,Argentina,Serbia,0,0,1,1,3.0,2.0,,Argentina,Yugoslavia,fjelstul
M-1990-46,WC-1990,1990,quarter-finals,,1990-06-30,V-081,Italy,Republic of Ireland,Italy,0,1,0,0,,,,Republic of Ireland,Italy,fjelstul
M-1990-47,WC-1990,1990,quarter-finals,,1990-07-01,V-076,Italy,Czech Republic,Germany,0,1,0,0,,,,Czechoslovakia,West Germany,fjelstul
M-1990-48,WC-1990,1990,quarter-finals,,1990-07-01,V-078,Italy,Cameroon,England,2,3,1,0,,,,Cameroon,England,fjelstul
M-1990-49,WC-1990,1990,semi-finals,,1990-07-03,V-078,Italy,Argentina,Italy,1,1,1,1,4.0,3.0,,Argentina,Italy,fjelstul
M-1990-50,WC-1990,1990,semi-finals,,1990-07-04,V-084,Italy,Germany,England,1,1,1,1,4.0,3.0,,West Germany,England,fjelstul
M-1990-51,WC-1990,1990,third-place match,,1990-07-07,V-070,Italy,Italy,England,2,1,0,0,,,,Italy,England,fjelstul
M-1990-52,WC-1990,1990,final,,1990-07-08,V-081,Italy,Germany,Argentina,1,0,0,0,,,,West Germany,Argentina,fjelstul
M-1994-01,WC-1994,1994,group stage,Group C,1994-06-17,V-188,United States,Germany,Bolivia,1,0,0,0,,,,Germany,Bolivia,fjelstul
M-1994-02,WC-1994,1994,group stage,Group C,1994-06-17,V-189,United States,Spain,South Korea,2,2,0,0,,,,Spain,South Korea,fjelstul
M-1994-03,WC-1994,1994,group stage,Group A,1994-06-18,V-201,United States,United States,Switzerland,1,1,0,0,,,,United States,Switzerland,fjelstul
M-1994-04,WC-1994,1994,group stage,Group E,1994-06-18,V-190,United States,Italy,Republic of Ireland,0,1,0,0,,,,Italy,Republic of Ireland,fjelstul
M-1994-05,WC-1994,1994,group stage,Group A,1994-06-18,V-199,United States,Colombia,Romania,1,3,0,0,,,,Colombia,Romania,fjelstul
M-1994-06,WC-1994,1994,group stage,Group F,1994-06-19,V-198,United States,Belgium,Morocco,1,0,0,0,,,,Belgium,Morocco,fjelstul
M-1994-07,WC-1994,1994,group stage,Group E,1994-06-19,V-205,United States,Norway,Mexico,1,0,0,0,,,,Norway,Mexico,fjelstul
M-1994-08,WC-1994,1994,group stage,Group B,1994-06-19,V-199,United States,Cameroon,Sweden,2,2,0,0,,,,Cameroon,Sweden,fjelstul
M-1994-09,WC-1994,1994,group stage,Group B,1994-06-20,V-204,United States,Brazil,Russia,2,0,0,0,,,,Brazil,Russia,fjelstul
M-1994-10,WC-1994,1994,group stage,Group F,1994-06-20,V-205,United States,Netherlands,Saudi Arabia,2,1,0,0,,,,Netherlands,Saudi Arabia,fjelstul
M-1994-11,WC-1994,1994,group stage,Group D,1994-06-21,V-192,United States,Argentina,Greece,4,0,0,0,,,,Argentina,Greece,fjelstul
M-1994-12,WC-1994,1994,group stage,Group C,1994-06-21,V-188,United States,Germany,Spain,1,1,0,0,,,,Germany,Spain,fjelstul
M-1994-13,WC-1994,1994,group stage,Group D,1994-06-21,V-189,United States,Nigeria,Bulgaria,3,0,0,0,,,,Nigeria,Bulgaria,fjelstul
M-1994-14,WC-1994,1994,group stage,Group A,1994-06-22,V-201,United States,Romania,Switzerland,1,4,0,0,,,,Romania,Switzerland,fjelstul
M-1994-15,WC-1994,1994,group stage,Group A,1994-06-22,V-199,United States,United States,Colombia,2,1,0,0,,,,United States,Colombia,fjelstul
M-1994-16,WC-1994,1994,group stage,Group E,1994-06-23,V-190,United States,Italy,Norway,1,0,0,0,,,,Italy,Norway,fjelstul
M-1994-17,WC-1994,1994,group stage,Group C,1994-06-23,V-192,United States,South Korea,Bolivia,0,0,0,0,,,,South Korea,Bolivia,fjelstul
M-1994-18,WC-1994,1994,group stage,Group E,1994-06-24,V-198,United States,Mexico,Republic of Ireland,2,1,0,0,,,,Mexico,Republic of Ireland,fjelstul
M-1994-19,WC-1994,1994,group stage,Group B,1994-06-24,V-204,United States,Brazil,Cameroon,3,0,0,0,,,,Brazil,Cameroon,fjelstul
M-1994-20,WC-1994,1994,group stage,Group B,1994-06-24,V-201,United States,Sweden,Russia,3,1,0,0,,,,Sweden,Russia,fjelstul
M-1994-21,WC-1994,1994,group stage,Group F,1994-06-25,V-198,United States,Belgium,Netherlands,1,0,0,0,,,,Belgium,Netherlands,fjelstul
M-1994-22,WC-1994,1994,group stage,Group F,1994-06-25,V-190,United States,Saudi Arabia,Morocco,2,1,0,0,,,,Saudi Arabia,Morocco,fjelstul
M-1994-23,WC-1994,1994,group stage,Group D,1994-06-25,V-192,United States,Argentina,Nigeria,2,1,0,0,,,,Argentina,Nigeria,fjelstul
M-1994-24,WC-1994,1994,group stage,Group D,1994-06-26,V-188,United States,Bulgaria,Greece,4,0,0,0,,,,Bulgaria,Greece,fjelstul
M-1994-25,WC-1994,1994,group stage,Group A,1994-06-26,V-204,United States,Switzerland,Colombia,0,2,0,0,,,,Switzerland,Colombia,fjelstul
M-1994-26,WC-1994,1994,group stage,Group A,1994-06-26,V-199,United States,United States,Romania,0,1,0,0,,,,United States,Romania,fjelstul
M-1994-27,WC-1994,1994,group stage,Group C,1994-06-27,V-188,United States,Bolivia,Spain,1,3,0,0,,,,Bolivia,Spain,fjelstul
M-1994-28,WC-1994,1994,group stage,Group C,1994-06-27,V-189,United States,Germany,South Korea,3,2,0,0,,,,Germany,South Korea,fjelstul
M-1994-29,WC-1994,1994,group stage,Group E,1994-06-28,V-205,United States,Italy,Mexico,1,1,0,0,,,,Italy,Mexico,fjelstul
M-1994-30,WC-1994,1994,group stage,Group E,1994-06-28,V-190,United States,Republic of Ireland,Norway,0,0,0,0,,,,Republic of Ireland,Norway,fjelstul
M-1994-31,WC-1994,1994,group stage,Group B,1994-06-28,V-204,United States,Russia,Cameroon,6,1,0,0,,,,Russia,Cameroon,fjelstul
M-1994-32,WC-1994,1994,group stage,Group B,1994-06-28,V-201,United States,Brazil,Sweden,1,1,0,0,,,,Brazil,Sweden,fjelstul
M-1994-33,WC-1994,1994,group stage,Group F,1994-06-29,V-205,United States,Belgium,Saudi Arabia,0,1,0,0,,,,Belgium,Saudi Arabia,fjelstul
M-1994-34,WC-1994,1994,group stage,Group F,1994-06-29,V-198,United States,Morocco,Netherlands,1,2,0,0,,,,Morocco,Netherlands,fjelstul
M-1994-35,WC-1994,1994,group stage,Group D,1994-06-30,V-189,United States,Argentina,Bulgaria,0,2,0,0,,,,Argentina,Bulgaria,fjelstul
M-1994-36,WC-1994,1994,group stage,Group D,1994-06-30,V-192,United States,Greece,Nigeria,0,2,0,0,,,,Greece,Nigeria,fjelstul
M-1994-37,WC-1994,1994,round of 16,,1994-07-02,V-188,United States,Germany,Belgium,3,2,0,0,,,,Germany,Belgium,fjelstul
M-1994-38,WC-1994,1994,round of 16,,1994-07-02,V-205,United States,Spain,Switzerland,3,0,0,0,,,,Spain,Switzerland,fjelstul
M-1994-39,WC-1994,1994,round of 16,,1994-07-03,V-189,United States,Saudi Arabia,Sweden,1,3,0,0,,,,Saudi Arabia,Sweden,fjelstul
M-1994-40,WC-1994,1994,round of 16,,1994-07-03,V-199,United States,Romania,Argentina,3,2,0,0,,,,Romania,Argentina,fjelstul
M-1994-41,WC-1994,1994,round of 16,,1994-07-04,V-198,United States,Netherlands,Republic of Ireland,2,0,0,0,,,,Netherlands,Republic of Ireland,fjelstul
M-1994-42,WC-1994,1994,round of 16,,1994-07-04,V-204,United States,Brazil,United States,1,0,0,0,,,,Brazil,United States,fjelstul
M-1994-43,WC-1994,1994,round of 16,,1994-07-05,V-192,United States,Nigeria,Italy,1,2,1,0,,,,Nigeria,Italy,fjelstul
M-1994-44,WC-1994,1994,round of 16,,1994-07-05,V-190,United States,Mexico,Bulgaria,1,1,1,1,1.0,3.0,,Mexico,Bulgaria,fjelstul
M-1994-45,WC-1994,1994,quarter-finals,,1994-07-09,V-192,United States,Italy,Spain,2,1,0,0,,,,Italy,Spain,fjelstul
M-1994-46,WC-1994,1994,quarter-finals,,1994-07-09,V-189,United States,Netherlands,Brazil,2,3,0,0,,,,Netherlands,Brazil,fjelstul
M-1994-47,WC-1994,1994,quarter-finals,,1994-07-10,V-190,United States,Bulgaria,Germany,2,1,0,0,,,,Bulgaria,Germany,fjelstul
M-1994-48,WC-1994,1994,quarter-finals,,1994-07-10,V-204,United States,Romania,Sweden,2,2,1,1,4.0,5.0,,Romania,Sweden,fjelstul
M-1994-49,WC-1994,1994,semi-finals,,1994-07-13,V-190,United States,Bulgaria,Italy,1,2,0,0,,,,Bulgaria,Italy,fjelstul
M-1994-50,WC-1994,1994,semi-finals,,1994-07-13,V-199,United States,Sweden,Brazil,0,1,0,0,,,,Sweden,Brazil,fjelstul
M-1994-51,WC-1994,1994,third-place match,,1994-07-16,V-199,United States,Sweden,Bulgaria,4,0,0,0,,,,Sweden,Bulgaria,fjelstul
M-1994-52,WC-1994,1994,final,,1994-07-17,V-199,United States,Brazil,Italy,0,0,1,1,3.0,2.0,,Brazil,Italy,fjelstul
M-1998-01,WC-1998,1998,group stage,Group A,1998-06-10,V-050,France,Brazil,Scotland,2,1,0,0,,,,Brazil,Scotland,fjelstul
M-1998-02,WC-1998,1998,group stage,Group A,1998-06-10,V-045,France,Morocco,Norway,2,2,0,0,,,,Morocco,Norway,fjelstul
M-1998-03,WC-1998,1998,group stage,Group B,1998-06-11,V-039,France,Italy,Chile,2,2,0,0,,,,Italy,Chile,fjelstul
M-1998-04,WC-1998,1998,group stage,Group B,1998-06-11,V-053,France,Cameroon,Austria,1,1,0,0,,,,Cameroon,Austria,fjelstul
M-1998-05,WC-1998,1998,group stage,Group D,1998-06-12,V-045,France,Paraguay,Bulgaria,0,0,0,0,,,,Paraguay,Bulgaria,fjelstul
M-1998-06,WC-1998,1998,group stage,Group C,1998-06-12,V-041,France,Saudi Arabia,Denmark,0,1,0,0,,,,Saudi Arabia,Denmark,fjelstul
M-1998-07,WC-1998,1998,group stage,Group C,1998-06-12,V-044,France,France,South Africa,3,0,0,0,,,,France,South Africa,fjelstul
M-1998-08,WC-1998,1998,group stage,Group D,1998-06-13,V-046,France,Spain,Nigeria,2,3,0,0,,,,Spain,Nigeria,fjelstul
M-1998-09,WC-1998,1998,group stage,Group E,1998-06-13,V-043,France,South Korea,Mexico,1,3,0,0,,,,South Korea,Mexico,fjelstul
M-1998-10,WC-1998,1998,group stage,Group E,1998-06-13,V-050,France,Netherlands,Belgium,0,0,0,0,,,,Netherlands,Belgium,fjelstul
M-1998-11,WC-1998,1998,group stage,Group H,1998-06-14,V-053,France,Argentina,Japan,1,0,0,0,,,,Argentina,Japan,fjelstul
M-1998-12,WC-1998,1998,group stage,Group F,1998-06-14,V-051,France,Serbia,Iran,1,0,0,0,,,,Yugoslavia,Iran,fjelstul
M-1998-13,WC-1998,1998,group stage,Group H,1998-06-14,V-041,France,Jamaica,Croatia,1,3,0,0,,,,Jamaica,Croatia,fjelstul
M-1998-14,WC-1998,1998,group stage,Group G,1998-06-15,V-044,France,England,Tunisia,2,0,0,0,,,,England,Tunisia,fjelstul
M-1998-15,WC-1998,1998,group stage,Group G,1998-06-15,V-043,France,Romania,Colombia,1,0,0,0,,,,Romania,Colombia,fjelstul
M-1998-16,WC-1998,1998,group stage,Group F,1998-06-15,V-047,France,Germany,United States,2,0,0,0,,,,Germany,United States,fjelstul
M-1998-17,WC-1998,1998,group stage,Group A,1998-06-16,V-039,France,Scotland,Norway,1,1,0,0,,,,Scotland,Norway,fjelstul
M-1998-18,WC-1998,1998,group stage,Group A,1998-06-16,V-046,France,Brazil,Morocco,3,0,0,0,,,,Brazil,Morocco,fjelstul
M-1998-19,WC-1998,1998,group stage,Group B,1998-06-17,V-051,France,Chile,Austria,1,1,0,0,,,,Chile,Austria,fjelstul
M-1998-20,WC-1998,1998,group stage,Group B,1998-06-17,V-045,France,Italy,Cameroon,3,0,0,0,,,,Italy,Cameroon,fjelstul
M-1998-21,WC-1998,1998,group stage,Group C,1998-06-18,V-053,France,South Africa,Denmark,1,1,0,0,,,,South Africa,Denmark,fjelstul
M-1998-22,WC-1998,1998,group stage,Group C,1998-06-18,V-050,France,France,Saudi Arabia,4,0,0,0,,,,France,Saudi Arabia,fjelstul
M-1998-23,WC-1998,1998,group stage,Group D,1998-06-19,V-047,France,Nigeria,Bulgaria,1,0,0,0,,,,Nigeria,Bulgaria,fjelstul
M-1998-24,WC-1998,1998,group stage,Group D,1998-06-19,V-051,France,Spain,Paraguay,0,0,0,0,,,,Spain,Paraguay,fjelstul
M-1998-25,WC-1998,1998,group stage,Group H,1998-06-20,V-046,France,Japan,Croatia,0,1,0,0,,,,Japan,Croatia,fjelstul
M-1998-26,WC-1998,1998,group stage,Group E,1998-06-20,V-039,France,Belgium,Mexico,2,2,0,0,,,,Belgium,Mexico,fjelstul
M-1998-27,WC-1998,1998,group stage,Group E,1998-06-20,V-044,France,Netherlands,South Korea,5,0,0,0,,,,Netherlands,South Korea,fjelstul
M-1998-28,WC-1998,1998,group stage,Group F,1998-06-21,V-041,France,Germany,Serbia,2,2,0,0,,,,Germany,Yugoslavia,fjelstul
M-1998-29,WC-1998,1998,group stage,Group H,1998-06-21,V-047,France,Argentina,Jamaica,5,0,0,0,,,,Argentina,Jamaica,fjelstul
M-1998-30,WC-1998,1998,group stage,Group F,1998-06-21,V-043,France,United States,Iran,1,2,0,0,,,,United States,Iran,fjelstul
