match_id,tournament_id,year,stage,match_date,team,player_team,player,player_id,minute,minute_regulation,minute_stoppage,penalty,own_goal,source
M-1986-51,WC-1986,1986,third-place match,1986-06-28,Belgium,Belgium,Nico Claesen,P-47038,73,73,0,0,0,fjelstul
M-1986-51,WC-1986,1986,third-place match,1986-06-28,France,France,Bernard Genghini,P-05511,104,104,0,0,0,fjelstul
M-1986-51,WC-1986,1986,third-place match,1986-06-28,France,France,Manuel Amoros,P-69834,111,111,0,1,0,fjelstul
M-1986-52,WC-1986,1986,final,1986-06-29,Argentina,Argentina,José Luis Brown,P-62815,23,23,0,0,0,fjelstul
M-1986-52,WC-1986,1986,final,1986-06-29,Argentina,Argentina,Jorge Valdano,P-02464,56,56,0,0,0,fjelstul
M-1986-52,WC-1986,1986,final,1986-06-29,Germany,Germany,Karl-Heinz Rummenigge,P-59574,74,74,0,0,0,fjelstul
M-1986-52,WC-1986,1986,final,1986-06-29,Germany,Germany,Rudi Völler,P-04572,81,81,0,0,0,fjelstul
M-1986-52,WC-1986,1986,final,1986-06-29,Argentina,Argentina,Jorge Burruchaga,P-95267,84,84,0,0,0,fjelstul
M-1990-01,WC-1990,1990,group stage,1990-06-08,Cameroon,Cameroon,François Omam-Biyik,P-77989,67,67,0,0,0,fjelstul
M-1990-02,WC-1990,1990,group stage,1990-06-09,Romania,Romania,Marius Lăcătuș,P-01137,41,41,0,0,0,fjelstul
M-1990-02,WC-1990,1990,group stage,1990-06-09,Romania,Romania,Marius Lăcătuș,P-01137,55,55,0,1,0,fjelstul
M-1990-03,WC-1990,1990,group stage,1990-06-09,Colombia,Colombia,Bernardo Redín,P-02405,50,50,0,0,0,fjelstul
M-1990-03,WC-1990,1990,group stage,1990-06-09,Colombia,Colombia,Carlos Valderrama,P-49600,85,85,0,0,0,fjelstul
M-1990-04,WC-1990,1990,group stage,1990-06-09,Italy,Italy,Salvatore Schillaci,P-76544,78,78,0,0,0,fjelstul
M-1990-05,WC-1990,1990,group stage,1990-06-10,Czech Republic,Czech Republic,Tomáš Skuhravý,P-71260,26,26,0,0,0,fjelstul
M-1990-05,WC-1990,1990,group stage,1990-06-10,Czech Republic,Czech Republic,Michal Bílek,P-08239,40,40,0,1,0,fjelstul
M-1990-05,WC-1990,1990,group stage,1990-06-10,Czech Republic,Czech Republic,Ivan Hašek,P-73737,50,50,0,0,0,fjelstul
M-1990-05,WC-1990,1990,group stage,1990-06-10,United States,United States,Paul Caligiuri,P-82723,60,60,0,0,0,fjelstul
M-1990-05,WC-1990,1990,group stage,1990-06-10,Czech Republic,Czech Republic,Tomáš Skuhravý,P-71260,78,78,0,0,0,fjelstul
M-1990-05,WC-1990,1990,group stage,1990-06-10,Czech Republic,Czech Republic,Milan Luhový,P-99987,93,90,3,0,0,fjelstul
M-1990-06,WC-1990,1990,group stage,1990-06-10,Brazil,Brazil,Careca,P-90635,40,40,0,0,0,fjelstul
M-1990-06,WC-1990,1990,group stage,1990-06-10,Brazil,Brazil,Careca,P-90635,63,63,0,0,0,fjelstul
M-1990-06,WC-1990,1990,group stage,1990-06-10,Sweden,Sweden,Tomas Brolin,P-26281,79,79,0,0,0,fjelstul
M-1990-07,WC-1990,1990,group stage,1990-06-10,Germany,Germany,Lothar Matthäus,P-49502,28,28,0,0,0,fjelstul
M-1990-07,WC-1990,1990,group stage,1990-06-10,Germany,Germany,Jürgen Klinsmann,P-91373,39,39,0,0,0,fjelstul
M-1990-07,WC-1990,1990,group stage,1990-06-10,Serbia,Serbia,Davor Jozić,P-01298,55,55,0,0,0,fjelstul
M-1990-07,WC-1990,1990,group stage,1990-06-10,Germany,Germany,Lothar Matthäus,P-49502,64,64,0,0,0,fjelstul
M-1990-07,WC-1990,1990,group stage,1990-06-10,Germany,Germany,Rudi Völler,P-04572,70,70,0,0,0,fjelstul
M-1990-08,WC-1990,1990,group stage,1990-06-11,Costa Rica,Costa Rica,Juan Cayasso,P-18941,49,49,0,0,0,fjelstul
M-1990-09,WC-1990,1990,group stage,1990-06-11,England,England,Gary Lineker,P-36651,9,9,0,0,0,fjelstul
M-1990-09,WC-1990,1990,group stage,1990-06-11,Republic of Ireland,Republic of Ireland,Kevin Sheedy,P-72379,73,73,0,0,0,fjelstul
M-1990-10,WC-1990,1990,group stage,1990-06-12,Belgium,Belgium,Marc Degryse,P-28230,53,53,0,0,0,fjelstul
M-1990-10,WC-1990,1990,group stage,1990-06-12,Belgium,Belgium,Michel De Wolf,P-39297,64,64,0,0,0,fjelstul
M-1990-11,WC-1990,1990,group stage,1990-06-12,Netherlands,Netherlands,Wim Kieft,P-11241,58,58,0,0,0,fjelstul
M-1990-11,WC-1990,1990,group stage,1990-06-12,Egypt,Egypt,Magdi Abdelghani,P-62193,83,83,0,1,0,fjelstul
M-1990-13,WC-1990,1990,group stage,1990-06-13,Argentina,Argentina,Pedro Troglio,P-30977,27,27,0,0,0,fjelstul
M-1990-13,WC-1990,1990,group stage,1990-06-13,Argentina,Argentina,Jorge Burruchaga,P-95267,79,79,0,0,0,fjelstul
M-1990-14,WC-1990,1990,group stage,1990-06-14,Cameroon,Cameroon,Roger Milla,P-58080,76,76,0,0,0,fjelstul
M-1990-14,WC-1990,1990,group stage,1990-06-14,Cameroon,Cameroon,Roger Milla,P-58080,86,86,0,0,0,fjelstul
M-1990-14,WC-1990,1990,group stage,1990-06-14,Romania,Romania,Gabi Balint,P-67274,88,88,0,0,0,fjelstul
M-1990-15,WC-1990,1990,group stage,1990-06-14,Serbia,Serbia,Davor Jozić,P-01298,75,75,0,0,0,fjelstul
M-1990-16,WC-1990,1990,group stage,1990-06-14,Italy,Italy,Giuseppe Giannini,P-75545,11,11,0,0,0,fjelstul
M-1990-17,WC-1990,1990,group stage,1990-06-15,Czech Republic,Czech Republic,Michal Bílek,P-08239,31,31,0,1,0,fjelstul
M-1990-18,WC-1990,1990,group stage,1990-06-15,Germany,Germany,Rudi Völler,P-04572,35,35,0,0,0,fjelstul
M-1990-18,WC-1990,1990,group stage,1990-06-15,Germany,Germany,Jürgen Klinsmann,P-91373,37,37,0,0,0,fjelstul
M-1990-18,WC-1990,1990,group stage,1990-06-15,United Arab Emirates,United Arab Emirates,Khalid Ismaïl,P-90097,46,46,0,0,0,fjelstul
M-1990-18,WC-1990,1990,group stage,1990-06-15,Germany,Germany,Lothar Matthäus,P-49502,47,47,0,0,0,fjelstul
M-1990-18,WC-1990,1990,group stage,1990-06-15,Germany,Germany,Uwe Bein,P-60022,58,58,0,0,0,fjelstul
M-1990-18,WC-1990,1990,group stage,1990-06-15,Germany,Germany,Rudi Völler,P-04572,75,75,0,0,0,fjelstul
M-1990-19,WC-1990,1990,group stage,1990-06-16,Brazil,Brazil,Müller,P-60969,33,33,0,0,0,fjelstul
M-1990-20,WC-1990,1990,group stage,1990-06-16,Scotland,Scotland,Stuart McCall,P-49470,11,11,0,0,0,fjelstul
M-1990-20,WC-1990,1990,group stage,1990-06-16,Scotland,Scotland,Mo Johnston,P-17223,81,81,0,1,0,fjelstul
M-1990-20,WC-1990,1990,group stage,1990-06-16,Sweden,Sweden,Glenn Strömberg,P-67329,86,86,0,0,0,fjelstul
M-1990-23,WC-1990,1990,group stage,1990-06-17,Belgium,Belgium,Leo Clijsters,P-05723,15,15,0,0,0,fjelstul
M-1990-23,WC-1990,1990,group stage,1990-06-17,Belgium,Belgium,Enzo Scifo,P-97414,24,24,0,0,0,fjelstul
M-1990-23,WC-1990,1990,group stage,1990-06-17,Belgium,Belgium,Jan Ceulemans,P-25456,47,47,0,0,0,fjelstul
M-1990-23,WC-1990,1990,group stage,1990-06-17,Uruguay,Uruguay,Pablo Bengoechea,P-52902,73,73,0,0,0,fjelstul
M-1990-24,WC-1990,1990,group stage,1990-06-17,Spain,Spain,Míchel,P-06498,23,23,0,0,0,fjelstul
M-1990-24,WC-1990,1990,group stage,1990-06-17,South Korea,South Korea,Kwan Hwangbo,P-76411,43,43,0,0,0,fjelstul
M-1990-24,WC-1990,1990,group stage,1990-06-17,Spain,Spain,Míchel,P-06498,61,61,0,0,0,fjelstul
M-1990-24,WC-1990,1990,group stage,1990-06-17,Spain,Spain,Míchel,P-06498,81,81,0,0,0,fjelstul
M-1990-25,WC-1990,1990,group stage,1990-06-18,Argentina,Argentina,Pedro Monzón,P-31161,62,62,0,0,0,fjelstul
M-1990-25,WC-1990,1990,group stage,1990-06-18,Romania,Romania,Gabi Balint,P-67274,68,68,0,0,0,fjelstul
M-1990-26,WC-1990,1990,group stage,1990-06-18,Russia,Russia,Oleh Protasov,P-10906,20,20,0,0,0,fjelstul
M-1990-26,WC-1990,1990,group stage,1990-06-18,Russia,Russia,Andrei Zygmantovich,P-05885,29,29,0,0,0,fjelstul
M-1990-26,WC-1990,1990,group stage,1990-06-18,Russia,Russia,Oleksandr Zavarov,P-27906,52,52,0,0,0,fjelstul
M-1990-26,WC-1990,1990,group stage,1990-06-18,Russia,Russia,Igor Dobrovolski,P-77250,63,63,0,0,0,fjelstul
M-1990-27,WC-1990,1990,group stage,1990-06-19,Germany,Germany,Pierre Littbarski,P-89975,88,88,0,0,0,fjelstul
M-1990-27,WC-1990,1990,group stage,1990-06-19,Colombia,Colombia,Freddy Rincón,P-69504,93,90,3,0,0,fjelstul
M-1990-28,WC-1990,1990,group stage,1990-06-19,Serbia,Serbia,Safet Sušić,P-74361,5,5,0,0,0,fjelstul
M-1990-28,WC-1990,1990,group stage,1990-06-19,Serbia,Serbia,Darko Pančev,P-31892,9,9,0,0,0,fjelstul
M-1990-28,WC-1990,1990,group stage,1990-06-19,United Arab Emirates,United Arab Emirates,Ali Thani Jumaa,P-56780,22,22,0,0,0,fjelstul
M-1990-28,WC-1990,1990,group stage,1990-06-19,Serbia,Serbia,Darko Pančev,P-31892,46,46,0,0,0,fjelstul
M-1990-28,WC-1990,1990,group stage,1990-06-19,Serbia,Serbia,Robert Prosinečki,P-62861,93,90,3,0,0,fjelstul
M-1990-29,WC-1990,1990,group stage,1990-06-19,Austria,Austria,Andreas Ogris,P-07284,49,49,0,0,0,fjelstul
M-1990-29,WC-1990,1990,group stage,1990-06-19,Austria,Austria,Gerhard Rodax,P-79953,63,63,0,0,0,fjelstul
M-1990-29,WC-1990,1990,group stage,1990-06-19,United States,United States,Bruce Murray,P-93627,83,83,0,0,0,fjelstul
M-1990-30,WC-1990,1990,group stage,1990-06-19,Italy,Italy,Salvatore Schillaci,P-76544,9,9,0,0,0,fjelstul
M-1990-30,WC-1990,1990,group stage,1990-06-19,Italy,Italy,Roberto Baggio,P-78756,78,78,0,0,0,fjelstul
M-1990-31,WC-1990,1990,group stage,1990-06-20,Brazil,Brazil,Müller,P-60969,81,81,0,0,0,fjelstul
M-1990-32,WC-1990,1990,group stage,1990-06-20,Sweden,Sweden,Johnny Ekström,P-60456,32,32,0,0,0,fjelstul
M-1990-32,WC-1990,1990,group stage,1990-06-20,Costa Rica,Costa Rica,Róger Flores,P-59912,75,75,0,0,0,fjelstul
M-1990-32,WC-1990,1990,group stage,1990-06-20,Costa Rica,Costa Rica,Hernán Medford,P-02273,87,87,0,0,0,fjelstul
M-1990-33,WC-1990,1990,group stage,1990-06-21,Spain,Spain,Míchel,P-06498,26,26,0,1,0,fjelstul
M-1990-33,WC-1990,1990,group stage,1990-06-21,Belgium,Belgium,Patrick Vervoort,P-92384,29,29,0,0,0,fjelstul
M-1990-33,WC-1990,1990,group stage,1990-06-21,Spain,Spain,Alberto Górriz,P-82189,38,38,0,0,0,fjelstul
M-1990-34,WC-1990,1990,group stage,1990-06-21,Uruguay,Uruguay,Daniel Fonseca,P-30100,91,90,1,0,0,fjelstul
M-1990-35,WC-1990,1990,group stage,1990-06-21,England,England,Mark Wright,P-68510,58,58,0,0,0,fjelstul
M-1990-36,WC-1990,1990,group stage,1990-06-21,Netherlands,Netherlands,Ruud Gullit,P-32830,11,11,0,0,0,fjelstul
M-1990-36,WC-1990,1990,group stage,1990-06-21,Republic of Ireland,Republic of Ireland,Niall Quinn,P-51629,71,71,0,0,0,fjelstul
M-1990-37,WC-1990,1990,round of 16,1990-06-23,Cameroon,Cameroon,Roger Milla,P-58080,106,106,0,0,0,fjelstul
M-1990-37,WC-1990,1990,round of 16,1990-06-23,Cameroon,Cameroon,Roger Milla,P-58080,108,108,0,0,0,fjelstul
M-1990-37,WC-1990,1990,round of 16,1990-06-23,Colombia,Colombia,Bernardo Redín,P-02405,115,115,0,0,0,fjelstul
M-1990-38,WC-1990,1990,round of 16,1990-06-23,Czech Republic,Czech Republic,Tomáš Skuhravý,P-71260,12,12,0,0,0,fjelstul
M-1990-38,WC-1990,1990,round of 16,1990-06-23,Costa Rica,Costa Rica,Rónald González Brenes,P-74237,55,55,0,0,0,fjelstul
M-1990-38,WC-1990,1990,round of 16,1990-06-23,Czech Republic,Czech Republic,Tomáš Skuhravý,P-71260,63,63,0,0,0,fjelstul
M-1990-38,WC-1990,1990,round of 16,1990-06-23,Czech Republic,Czech Republic,Luboš Kubík,P-16313,76,76,0,0,0,fjelstul
M-1990-38,WC-1990,1990,round of 16,1990-06-23,Czech Republic,Czech Republic,Tomáš Skuhravý,P-71260,82,82,0,0,0,fjelstul
M-1990-39,WC-1990,1990,round of 16,1990-06-24,Argentina,Argentina,Claudio Caniggia,P-35873,81,81,0,0,0,fjelstul
M-1990-40,WC-1990,1990,round of 16,1990-06-24,Germany,Germany,Jürgen Klinsmann,P-91373,51,51,0,0,0,fjelstul
M-1990-40,WC-1990,1990,round of 16,1990-06-24,Germany,Germany,Andreas Brehme,P-67713,85,85,0,0,0,fjelstul
M-1990-40,WC-1990,1990,round of 16,1990-06-24,Netherlands,Netherlands,Ronald Koeman,P-72919,89,89,0,1,0,fjelstul
M-1990-42,WC-1990,1990,round of 16,1990-06-25,Italy,Italy,Salvatore Schillaci,P-76544,65,65,0,0,0,fjelstul
M-1990-42,WC-1990,1990,round of 16,1990-06-25,Italy,Italy,Aldo Serena,P-35253,83,83,0,0,0,fjelstul
M-1990-43,WC-1990,1990,round of 16,1990-06-26,Serbia,Serbia,Dragan Stojković,P-93318,78,78,0,0,0,fjelstul
M-1990-43,WC-1990,1990,round of 16,1990-06-26,Spain,Spain,Julio Salinas,P-18314,84,84,0,0,0,fjelstul
M-1990-43,WC-1990,1990,round of 16,1990-06-26,Serbia,Serbia,Dragan Stojković,P-93318,93,93,0,0,0,fjelstul
M-1990-44,WC-1990,1990,round of 16,1990-06-26,England,England,David Platt,P-34450,119,119,0,0,0,fjelstul
M-1990-46,WC-1990,1990,quarter-finals,1990-06-30,Italy,Italy,Salvatore Schillaci,P-76544,38,38,0,0,0,fjelstul
M-1990-47,WC-1990,1990,quarter-finals,1990-07-01,Germany,Germany,Lothar Matthäus,P-49502,25,25,0,1,0,fjelstul
M-1990-48,WC-1990,1990,quarter-finals,1990-07-01,England,England,David Platt,P-34450,25,25,0,0,0,fjelstul
M-1990-48,WC-1990,1990,quarter-finals,1990-07-01,Cameroon,Cameroon,Emmanuel Kundé,P-44016,61,61,0,1,0,fjelstul
M-1990-48,WC-1990,1990,quarter-finals,1990-07-01,Cameroon,Cameroon,Eugène Ekéké,P-41084,65,65,0,0,0,fjelstul
M-1990-48,WC-1990,1990,quarter-finals,1990-07-01,England,England,Gary Lineker,P-36651,83,83,0,1,0,fjelstul
M-1990-48,WC-1990,1990,quarter-finals,1990-07-01,England,England,Gary Lineker,P-36651,105,105,0,1,0,fjelstul
M-1990-49,WC-1990,1990,semi-finals,1990-07-03,Italy,Italy,Salvatore Schillaci,P-76544,17,17,0,0,0,fjelstul
M-1990-49,WC-1990,1990,semi-finals,1990-07-03,Argentina,Argentina,Claudio Caniggia,P-35873,67,67,0,0,0,fjelstul
M-1990-50,WC-1990,1990,semi-finals,1990-07-04,Germany,Germany,Andreas Brehme,P-67713,60,60,0,0,0,fjelstul
M-1990-50,WC-1990,1990,semi-finals,1990-07-04,England,England,Gary Lineker,P-36651,80,80,0,0,0,fjelstul
M-1990-51,WC-1990,1990,third-place match,1990-07-07,Italy,Italy,Roberto Baggio,P-78756,71,71,0,0,0,fjelstul
M-1990-51,WC-1990,1990,third-place match,1990-07-07,England,England,David Platt,P-34450,81,81,0,0,0,fjelstul
M-1990-51,WC-1990,1990,third-place match,1990-07-07,Italy,Italy,Salvatore Schillaci,P-76544,86,86,0,1,0,fjelstul
M-1990-52,WC-1990,1990,final,1990-07-08,Germany,Germany,Andreas Brehme,P-67713,85,85,0,1,0,fjelstul
M-1994-01,WC-1994,1994,group stage,1994-06-17,Germany,Germany,Jürgen Klinsmann,P-91373,61,61,0,0,0,fjelstul
M-1994-02,WC-1994,1994,group stage,1994-06-17,Spain,Spain,Julio Salinas,P-18314,51,51,0,0,0,fjelstul
M-1994-02,WC-1994,1994,group stage,1994-06-17,Spain,Spain,Andoni Goikoetxea,P-00619,55,55,0,0,0,fjelstul
M-1994-02,WC-1994,1994,group stage,1994-06-17,South Korea,South Korea,Myung-bo Hong,P-55097,85,85,0,0,0,fjelstul
M-1994-02,WC-1994,1994,group stage,1994-06-17,South Korea,South Korea,Jung-won Seo,P-65525,90,90,0,0,0,fjelstul
M-1994-03,WC-1994,1994,group stage,1994-06-18,Switzerland,Switzerland,Georges Bregy,P-26437,39,39,0,0,0,fjelstul
M-1994-03,WC-1994,1994,group stage,1994-06-18,United States,United States,Eric Wynalda,P-67232,44,44,0,0,0,fjelstul
M-1994-04,WC-1994,1994,group stage,1994-06-18,Republic of Ireland,Republic of Ireland,Ray Houghton,P-95491,11,11,0,0,0,fjelstul
M-1994-05,WC-1994,1994,group stage,1994-06-18,Romania,Romania,Florin Răducioiu,P-69340,15,15,0,0,0,fjelstul
M-1994-05,WC-1994,1994,group stage,1994-06-18,Romania,Romania,Gheorghe Hagi,P-30739,34,34,0,0,0,fjelstul
M-1994-05,WC-1994,1994,group stage,1994-06-18,Colombia,Colombia,Adolfo Valencia,P-55994,43,43,0,0,0,fjelstul
M-1994-05,WC-1994,1994,group stage,1994-06-18,Romania,Romania,Florin Răducioiu,P-69340,89,89,0,0,0,fjelstul
M-1994-06,WC-1994,1994,group stage,1994-06-19,Belgium,Belgium,Marc Degryse,P-28230,11,11,0,0,0,fjelstul
M-1994-07,WC-1994,1994,group stage,1994-06-19,Norway,Norway,Kjetil Rekdal,P-72296,84,84,0,0,0,fjelstul
M-1994-08,WC-1994,1994,group stage,1994-06-19,Sweden,Sweden,Roger Ljung,P-75066,8,8,0,0,0,fjelstul
M-1994-08,WC-1994,1994,group stage,1994-06-19,Cameroon,Cameroon,David Embé,P-43560,31,31,0,0,0,fjelstul
M-1994-08,WC-1994,1994,group stage,1994-06-19,Cameroon,Cameroon,François Omam-Biyik,P-77989,47,47,0,0,0,fjelstul
M-1994-08,WC-1994,1994,group stage,1994-06-19,Sweden,Sweden,Martin Dahlin,P-63429,75,75,0,0,0,fjelstul
M-1994-09,WC-1994,1994,group stage,1994-06-20,Brazil,Brazil,Romário,P-61251,26,26,0,0,0,fjelstul
M-1994-09,WC-1994,1994,group stage,1994-06-20,Brazil,Brazil,Raí,P-93386,52,52,0,1,0,fjelstul
M-1994-10,WC-1994,1994,group stage,1994-06-20,Saudi Arabia,Saudi Arabia,Fuad Anwar,P-21550,18,18,0,0,0,fjelstul
M-1994-10,WC-1994,1994,group stage,1994-06-20,Netherlands,Netherlands,Wim Jonk,P-27957,50,50,0,0,0,fjelstul
M-1994-10,WC-1994,1994,group stage,1994-06-20,Netherlands,Netherlands,Gaston Taument,P-20827,86,86,0,0,0,fjelstul
M-1994-11,WC-1994,1994,group stage,1994-06-21,Argentina,Argentina,Gabriel Batistuta,P-84542,2,2,0,0,0,fjelstul
M-1994-11,WC-1994,1994,group stage,1994-06-21,Argentina,Argentina,Gabriel Batistuta,P-84542,44,44,0,0,0,fjelstul
M-1994-11,WC-1994,1994,group stage,1994-06-21,Argentina,Argentina,Diego Maradona,P-80404,60,60,0,0,0,fjelstul
M-1994-11,WC-1994,1994,group stage,1994-06-21,Argentina,Argentina,Gabriel Batistuta,P-84542,90,90,0,1,0,fjelstul
M-1994-12,WC-1994,1994,group stage,1994-06-21,Spain,Spain,Andoni Goikoetxea,P-00619,14,14,0,0,0,fjelstul
M-1994-12,WC-1994,1994,group stage,1994-06-21,Germany,Germany,Jürgen Klinsmann,P-91373,48,48,0,0,0,fjelstul
M-1994-13,WC-1994,1994,group stage,1994-06-21,Nigeria,Nigeria,Rashidi Yekini,P-98228,21,21,0,0,0,fjelstul
M-1994-13,WC-1994,1994,group stage,1994-06-21,Nigeria,Nigeria,Daniel Amokachi,P-84893,43,43,0,0,0,fjelstul
M-1994-13,WC-1994,1994,group stage,1994-06-21,Nigeria,Nigeria,Emmanuel Amunike,P-22820,55,55,0,0,0,fjelstul
M-1994-14,WC-1994,1994,group stage,1994-06-22,Switzerland,Switzerland,Alain Sutter,P-56818,16,16,0,0,0,fjelstul
M-1994-14,WC-1994,1994,group stage,1994-06-22,Romania,Romania,Gheorghe Hagi,P-30739,35,35,0,0,0,fjelstul
M-1994-14,WC-1994,1994,group stage,1994-06-22,Switzerland,Switzerland,Stéphane Chapuisat,P-28977,52,52,0,0,0,fjelstul
M-1994-14,WC-1994,1994,group stage,1994-06-22,Switzerland,Switzerland,Adrian Knup,P-01678,65,65,0,0,0,fjelstul
M-1994-14,WC-1994,1994,group stage,1994-06-22,Switzerland,Switzerland,Adrian Knup,P-01678,72,72,0,0,0,fjelstul
M-1994-15,WC-1994,1994,group stage,1994-06-22,United States,Colombia,Andrés Escobar,P-70177,35,35,0,0,1,fjelstul
M-1994-15,WC-1994,1994,group stage,1994-06-22,United States,United States,Earnie Stewart,P-96178,52,52,0,0,0,fjelstul
M-1994-15,WC-1994,1994,group stage,1994-06-22,Colombia,Colombia,Adolfo Valencia,P-55994,90,90,0,0,0,fjelstul
M-1994-16,WC-1994,1994,group stage,1994-06-23,Italy,Italy,Dino Baggio,P-52474,69,69,0,0,0,fjelstul
M-1994-18,WC-1994,1994,group stage,1994-06-24,Mexico,Mexico,Luis García Postigo,P-46904,42,42,0,0,0,fjelstul
M-1994-18,WC-1994,1994,group stage,1994-06-24,Mexico,Mexico,Luis García Postigo,P-46904,65,65,0,0,0,fjelstul
M-1994-18,WC-1994,1994,group stage,1994-06-24,Republic of Ireland,Republic of Ireland,John Aldridge,P-42603,84,84,0,0,0,fjelstul
M-1994-19,WC-1994,1994,group stage,1994-06-24,Brazil,Brazil,Romário,P-61251,39,39,0,0,0,fjelstul
M-1994-19,WC-1994,1994,group stage,1994-06-24,Brazil,Brazil,Márcio Santos,P-07679,66,66,0,0,0,fjelstul
M-1994-19,WC-1994,1994,group stage,1994-06-24,Brazil,Brazil,Bebeto,P-68671,73,73,0,0,0,fjelstul
M-1994-20,WC-1994,1994,group stage,1994-06-24,Russia,Russia,Oleg Salenko,P-73354,4,4,0,1,0,fjelstul
M-1994-20,WC-1994,1994,group stage,1994-06-24,Sweden,Sweden,Tomas Brolin,P-26281,39,39,0,1,0,fjelstul
M-1994-20,WC-1994,1994,group stage,1994-06-24,Sweden,Sweden,Martin Dahlin,P-63429,60,60,0,0,0,fjelstul
M-1994-20,WC-1994,1994,group stage,1994-06-24,Sweden,Sweden,Martin Dahlin,P-63429,82,82,0,0,0,fjelstul
M-1994-21,WC-1994,1994,group stage,1994-06-25,Belgium,Belgium,Philippe Albert,P-43307,65,65,0,0,0,fjelstul
M-1994-22,WC-1994,1994,group stage,1994-06-25,Saudi Arabia,Saudi Arabia,Sami Al-Jaber,P-88041,7,7,0,1,0,fjelstul
M-1994-22,WC-1994,1994,group stage,1994-06-25,Morocco,Morocco,Mohammed Chaouch,P-09278,26,26,0,0,0,fjelstul
M-1994-22,WC-1994,1994,group stage,1994-06-25,Saudi Arabia,Saudi Arabia,Fuad Anwar,P-21550,45,45,0,0,0,fjelstul
M-1994-23,WC-1994,1994,group stage,1994-06-25,Nigeria,Nigeria,Samson Siasia,P-72487,8,8,0,0,0,fjelstul
M-1994-23,WC-1994,1994,group stage,1994-06-25,Argentina,Argentina,Claudio Caniggia,P-35873,21,21,0,0,0,fjelstul
M-1994-23,WC-1994,1994,group stage,1994-06-25,Argentina,Argentina,Claudio Caniggia,P-35873,28,28,0,0,0,fjelstul
M-1994-24,WC-1994,1994,group stage,1994-06-26,Bulgaria,Bulgaria,Hristo Stoichkov,P-81648,5,5,0,1,0,fjelstul
M-1994-24,WC-1994,1994,group stage,1994-06-26,Bulgaria,Bulgaria,Hristo Stoichkov,P-81648,55,55,0,1,0,fjelstul
M-1994-24,WC-1994,1994,group stage,1994-06-26,Bulgaria,Bulgaria,Yordan Letchkov,P-19567,65,65,0,0,0,fjelstul
M-1994-24,WC-1994,1994,group stage,1994-06-26,Bulgaria,Bulgaria,Daniel Borimirov,P-40793,90,90,0,0,0,fjelstul
M-1994-25,WC-1994,1994,group stage,1994-06-26,Colombia,Colombia,Hermán Gaviria,P-42991,44,44,0,0,0,fjelstul
M-1994-25,WC-1994,1994,group stage,1994-06-26,Colombia,Colombia,John Harold Lozano,P-19743,90,90,0,0,0,fjelstul
M-1994-26,WC-1994,1994,group stage,1994-06-26,Romania,Romania,Dan Petrescu,P-12625,18,18,0,0,0,fjelstul
M-1994-27,WC-1994,1994,group stage,1994-06-27,Spain,Spain,Josep Guardiola,P-78385,19,19,0,1,0,fjelstul
M-1994-27,WC-1994,1994,group stage,1994-06-27,Spain,Spain,José Luis Caminero,P-97666,66,66,0,0,0,fjelstul
M-1994-27,WC-1994,1994,group stage,1994-06-27,Bolivia,Bolivia,Erwin Sánchez,P-09978,67,67,0,0,0,fjelstul
M-1994-27,WC-1994,1994,group stage,1994-06-27,Spain,Spain,José Luis Caminero,P-97666,70,70,0,0,0,fjelstul
M-1994-28,WC-1994,1994,group stage,1994-06-27,Germany,Germany,Jürgen Klinsmann,P-91373,12,12,0,0,0,fjelstul
M-1994-28,WC-1994,1994,group stage,1994-06-27,Germany,Germany,Karl-Heinz Riedle,P-43380,20,20,0,0,0,fjelstul
M-1994-28,WC-1994,1994,group stage,1994-06-27,Germany,Germany,Jürgen Klinsmann,P-91373,37,37,0,0,0,fjelstul
M-1994-28,WC-1994,1994,group stage,1994-06-27,South Korea,South Korea,Sun-hong Hwang,P-15222,52,52,0,0,0,fjelstul
M-1994-28,WC-1994,1994,group stage,1994-06-27,South Korea,South Korea,Myung-bo Hong,P-55097,63,63,0,0,0,fjelstul
M-1994-29,WC-1994,1994,group stage,1994-06-28,Italy,Italy,Daniele Massaro,P-31072,48,48,0,0,0,fjelstul
M-1994-29,WC-1994,1994,group stage,1994-06-28,Mexico,Mexico,Marcelino Bernal,P-40627,57,57,0,0,0,fjelstul
M-1994-31,WC-1994,1994,group stage,1994-06-28,Russia,Russia,Oleg Salenko,P-73354,15,15,0,0,0,fjelstul
M-1994-31,WC-1994,1994,group stage,1994-06-28,Russia,Russia,Oleg Salenko,P-73354,41,41,0,0,0,fjelstul
M-1994-31,WC-1994,1994,group stage,1994-06-28,Russia,Russia,Oleg Salenko,P-73354,44,44,0,1,0,fjelstul
M-1994-31,WC-1994,1994,group stage,1994-06-28,Cameroon,Cameroon,Roger Milla,P-58080,46,46,0,0,0,fjelstul
M-1994-31,WC-1994,1994,group stage,1994-06-28,Russia,Russia,Oleg Salenko,P-73354,72,72,0,0,0,fjelstul
M-1994-31,WC-1994,1994,group stage,1994-06-28,Russia,Russia,Oleg Salenko,P-73354,75,75,0,0,0,fjelstul
M-1994-31,WC-1994,1994,group stage,1994-06-28,Russia,Russia,Dmitri Radchenko,P-42532,81,81,0,0,0,fjelstul
M-1994-32,WC-1994,1994,group stage,1994-06-28,Sweden,Sweden,Kennet Andersson,P-60371,23,23,0,0,0,fjelstul
