match_id,tournament_id,year,stage,match_date,venue_id,country_name,penalty_shootout,team,opponent,goals_for,goals_against,pens_for,pens_against,home_away,result
M-1998-20,WC-1998,1998,group stage,1998-06-17,V-045,France,0,Italy,Cameroon,3,0,,,home,W
M-1998-21,WC-1998,1998,group stage,1998-06-18,V-053,France,0,Denmark,South Africa,1,1,,,away,D
M-1998-21,WC-1998,1998,group stage,1998-06-18,V-053,France,0,South Africa,Denmark,1,1,,,home,D
M-1998-22,WC-1998,1998,group stage,1998-06-18,V-050,France,0,Saudi Arabia,France,0,4,,,away,L
M-1998-22,WC-1998,1998,group stage,1998-06-18,V-050,France,0,France,Saudi Arabia,4,0,,,home,W
M-1998-23,WC-1998,1998,group stage,1998-06-19,V-047,France,0,Bulgaria,Nigeria,0,1,,,away,L
M-1998-23,WC-1998,1998,group stage,1998-06-19,V-047,France,0,Nigeria,Bulgaria,1,0,,,home,W
M-1998-24,WC-1998,1998,group stage,1998-06-19,V-051,France,0,Paraguay,Spain,0,0,,,away,D
M-1998-24,WC-1998,1998,group stage,1998-06-19,V-051,France,0,Spain,Paraguay,0,0,,,home,D
M-1998-25,WC-1998,1998,group stage,1998-06-20,V-046,France,0,Croatia,Japan,1,0,,,away,W
M-1998-25,WC-1998,1998,group stage,1998-06-20,V-046,France,0,Japan,Croatia,0,1,,,home,L
M-1998-26,WC-1998,1998,group stage,1998-06-20,V-039,France,0,Mexico,Belgium,2,2,,,away,D
M-1998-26,WC-1998,1998,group stage,1998-06-20,V-039,France,0,Belgium,Mexico,2,2,,,home,D
M-1998-27,WC-1998,1998,group stage,1998-06-20,V-044,France,0,South Korea,Netherlands,0,5,,,away,L
M-1998-27,WC-1998,1998,group stage,1998-06-20,V-044,France,0,Netherlands,South Korea,5,0,,,home,W
M-1998-28,WC-1998,1998,group stage,1998-06-21,V-041,France,0,Serbia,Germany,2,2,,,away,D
M-1998-28,WC-1998,1998,group stage,1998-06-21,V-041,France,0,Germany,Serbia,2,2,,,home,D
M-1998-29,WC-1998,1998,group stage,1998-06-21,V-047,France,0,Jamaica,Argentina,0,5,,,away,L
M-1998-29,WC-1998,1998,group stage,1998-06-21,V-047,France,0,Argentina,Jamaica,5,0,,,home,W
M-1998-30,WC-1998,1998,group stage,1998-06-21,V-043,France,0,Iran,United States,2,1,,,away,W
M-1998-30,WC-1998,1998,group stage,1998-06-21,V-043,France,0,United States,Iran,1,2,,,home,L
M-1998-31,WC-1998,1998,group stage,1998-06-22,V-045,France,0,Tunisia,Colombia,0,1,,,away,L
M-1998-31,WC-1998,1998,group stage,1998-06-22,V-045,France,0,Colombia,Tunisia,1,0,,,home,W
M-1998-32,WC-1998,1998,group stage,1998-06-22,V-053,France,0,England,Romania,1,2,,,away,L
M-1998-32,WC-1998,1998,group stage,1998-06-22,V-053,France,0,Romania,England,2,1,,,home,W
M-1998-33,WC-1998,1998,group stage,1998-06-23,V-046,France,0,Cameroon,Chile,1,1,,,away,D
M-1998-33,WC-1998,1998,group stage,1998-06-23,V-046,France,0,Chile,Cameroon,1,1,,,home,D
M-1998-34,WC-1998,1998,group stage,1998-06-23,V-050,France,0,Austria,Italy,1,2,,,away,L
M-1998-34,WC-1998,1998,group stage,1998-06-23,V-050,France,0,Italy,Austria,2,1,,,home,W
M-1998-35,WC-1998,1998,group stage,1998-06-23,V-044,France,0,Norway,Brazil,2,1,,,away,W
M-1998-35,WC-1998,1998,group stage,1998-06-23,V-044,France,0,Brazil,Norway,1,2,,,home,L
M-1998-36,WC-1998,1998,group stage,1998-06-23,V-051,France,0,Morocco,Scotland,3,0,,,away,W
M-1998-36,WC-1998,1998,group stage,1998-06-23,V-051,France,0,Scotland,Morocco,0,3,,,home,L
M-1998-37,WC-1998,1998,group stage,1998-06-24,V-043,France,0,Denmark,France,1,2,,,away,L
M-1998-37,WC-1998,1998,group stage,1998-06-24,V-043,France,0,France,Denmark,2,1,,,home,W
M-1998-38,WC-1998,1998,group stage,1998-06-24,V-039,France,0,Saudi Arabia,South Africa,2,2,,,away,D
M-1998-38,WC-1998,1998,group stage,1998-06-24,V-039,France,0,South Africa,Saudi Arabia,2,2,,,home,D
M-1998-39,WC-1998,1998,group stage,1998-06-24,V-053,France,0,Paraguay,Nigeria,3,1,,,away,W
M-1998-39,WC-1998,1998,group stage,1998-06-24,V-053,France,0,Nigeria,Paraguay,1,3,,,home,L
M-1998-40,WC-1998,1998,group stage,1998-06-24,V-041,France,0,Bulgaria,Spain,1,6,,,away,L
M-1998-40,WC-1998,1998,group stage,1998-06-24,V-041,France,0,Spain,Bulgaria,6,1,,,home,W
M-1998-41,WC-1998,1998,group stage,1998-06-25,V-047,France,0,South Korea,Belgium,1,1,,,away,D
M-1998-41,WC-1998,1998,group stage,1998-06-25,V-047,France,0,Belgium,South Korea,1,1,,,home,D
M-1998-42,WC-1998,1998,group stage,1998-06-25,V-051,France,0,Mexico,Netherlands,2,2,,,away,D
M-1998-42,WC-1998,1998,group stage,1998-06-25,V-051,France,0,Netherlands,Mexico,2,2,,,home,D
M-1998-43,WC-1998,1998,group stage,1998-06-25,V-045,France,0,Iran,Germany,0,2,,,away,L
M-1998-43,WC-1998,1998,group stage,1998-06-25,V-045,France,0,Germany,Iran,2,0,,,home,W
M-1998-44,WC-1998,1998,group stage,1998-06-25,V-046,France,0,Serbia,United States,1,0,,,away,W
M-1998-44,WC-1998,1998,group stage,1998-06-25,V-046,France,0,United States,Serbia,0,1,,,home,L
M-1998-45,WC-1998,1998,group stage,1998-06-26,V-039,France,0,Croatia,Argentina,0,1,,,away,L
M-1998-45,WC-1998,1998,group stage,1998-06-26,V-039,France,0,Argentina,Croatia,1,0,,,home,W
M-1998-46,WC-1998,1998,group stage,1998-06-26,V-043,France,0,Jamaica,Japan,2,1,,,away,W
M-1998-46,WC-1998,1998,group stage,1998-06-26,V-043,France,0,Japan,Jamaica,1,2,,,home,L
M-1998-47,WC-1998,1998,group stage,1998-06-26,V-041,France,0,England,Colombia,2,0,,,away,W
M-1998-47,WC-1998,1998,group stage,1998-06-26,V-041,France,0,Colombia,England,0,2,,,home,L
M-1998-48,WC-1998,1998,group stage,1998-06-26,V-050,France,0,Tunisia,Romania,1,1,,,away,D
M-1998-48,WC-1998,1998,group stage,1998-06-26,V-050,France,0,Romania,Tunisia,1,1,,,home,D
M-1998-49,WC-1998,1998,round of 16,1998-06-27,V-044,France,0,Norway,Italy,0,1,,,away,L
M-1998-49,WC-1998,1998,round of 16,1998-06-27,V-044,France,0,Italy,Norway,1,0,,,home,W
M-1998-50,WC-1998,1998,round of 16,1998-06-27,V-047,France,0,Chile,Brazil,1,4,,,away,L
M-1998-50,WC-1998,1998,round of 16,1998-06-27,V-047,France,0,Brazil,Chile,4,1,,,home,W
M-1998-51,WC-1998,1998,round of 16,1998-06-28,V-041,France,0,Paraguay,France,0,1,,,away,L
M-1998-51,WC-1998,1998,round of 16,1998-06-28,V-041,France,0,France,Paraguay,1,0,,,home,W
M-1998-52,WC-1998,1998,round of 16,1998-06-28,V-050,France,0,Denmark,Nigeria,4,1,,,away,W
M-1998-52,WC-1998,1998,round of 16,1998-06-28,V-050,France,0,Nigeria,Denmark,1,4,,,home,L
M-1998-53,WC-1998,1998,round of 16,1998-06-29,V-045,France,0,Mexico,Germany,1,2,,,away,L
M-1998-53,WC-1998,1998,round of 16,1998-06-29,V-045,France,0,Germany,Mexico,2,1,,,home,W
M-1998-54,WC-1998,1998,round of 16,1998-06-29,V-053,France,0,Serbia,Netherlands,1,2,,,away,L
M-1998-54,WC-1998,1998,round of 16,1998-06-29,V-053,France,0,Netherlands,Serbia,2,1,,,home,W
M-1998-55,WC-1998,1998,round of 16,1998-06-30,V-039,France,0,Croatia,Romania,1,0,,,away,W
M-1998-55,WC-1998,1998,round of 16,1998-06-30,V-039,France,0,Romania,Croatia,0,1,,,home,L
M-1998-56,WC-1998,1998,round of 16,1998-06-30,V-051,France,1,England,Argentina,2,2,3.0,4.0,away,L
M-1998-56,WC-1998,1998,round of 16,1998-06-30,V-051,France,1,Argentina,England,2,2,4.0,3.0,home,W
M-1998-57,WC-1998,1998,quarter-finals,1998-07-03,V-050,France,1,France,Italy,0,0,4.0,3.0,away,W
M-1998-57,WC-1998,1998,quarter-finals,1998-07-03,V-050,France,1,Italy,France,0,0,3.0,4.0,home,L
M-1998-58,WC-1998,1998,quarter-finals,1998-07-03,V-046,France,0,Denmark,Brazil,2,3,,,away,L
M-1998-58,WC-1998,1998,quarter-finals,1998-07-03,V-046,France,0,Brazil,Denmark,3,2,,,home,W
M-1998-59,WC-1998,1998,quarter-finals,1998-07-04,V-044,France,0,Argentina,Netherlands,1,2,,,away,L
M-1998-59,WC-1998,1998,quarter-finals,1998-07-04,V-044,France,0,Netherlands,Argentina,2,1,,,home,W
M-1998-60,WC-1998,1998,quarter-finals,1998-07-04,V-043,France,0,Croatia,Germany,3,0,,,away,W
M-1998-60,WC-1998,1998,quarter-finals,1998-07-04,V-043,France,0,Germany,Croatia,0,3,,,home,L
M-1998-61,WC-1998,1998,semi-finals,1998-07-07,V-044,France,1,Netherlands,Brazil,1,1,2.0,4.0,away,L
M-1998-61,WC-1998,1998,semi-finals,1998-07-07,V-044,France,1,Brazil,Netherlands,1,1,4.0,2.0,home,W
M-1998-62,WC-1998,1998,semi-finals,1998-07-08,V-050,France,0,Croatia,France,1,2,,,away,L
M-1998-62,WC-1998,1998,semi-finals,1998-07-08,V-050,France,0,France,Croatia,2,1,,,home,W
M-1998-63,WC-1998,1998,third-place match,1998-07-11,V-047,France,0,Croatia,Netherlands,2,1,,,away,W
M-1998-63,WC-1998,1998,third-place match,1998-07-11,V-047,France,0,Netherlands,Croatia,1,2,,,home,L
M-1998-64,WC-1998,1998,final,1998-07-12,V-050,France,0,France,Brazil,3,0,,,away,W
M-1998-64,WC-1998,1998,final,1998-07-12,V-050,France,0,Brazil,France,0,3,,,home,L
M-2002-01,WC-2002,2002,group stage,2002-05-31,V-148,South Korea,0,Senegal,France,1,0,,,away,W
M-2002-01,WC-2002,2002,group stage,2002-05-31,V-148,South Korea,0,France,Senegal,0,1,,,home,L
M-2002-02,WC-2002,2002,group stage,2002-06-01,V-090,Japan,0,Cameroon,Republic of Ireland,1,1,,,away,D
M-2002-02,WC-2002,2002,group stage,2002-06-01,V-090,Japan,0,Republic of Ireland,Cameroon,1,1,,,home,D
M-2002-03,WC-2002,2002,group stage,2002-06-01,V-150,South Korea,0,Denmark,Uruguay,2,1,,,away,W
M-2002-03,WC-2002,2002,group stage,2002-06-01,V-150,South Korea,0,Uruguay,Denmark,1,2,,,home,L
M-2002-04,WC-2002,2002,group stage,2002-06-01,V-093,Japan,0,Saudi Arabia,Germany,0,8,,,away,L
M-2002-04,WC-2002,2002,group stage,2002-06-01,V-093,Japan,0,Germany,Saudi Arabia,8,0,,,home,W
M-2002-05,WC-2002,2002,group stage,2002-06-02,V-087,Japan,0,Nigeria,Argentina,0,1,,,away,L
M-2002-05,WC-2002,2002,group stage,2002-06-02,V-087,Japan,0,Argentina,Nigeria,1,0,,,home,W
M-2002-06,WC-2002,2002,group stage,2002-06-02,V-141,South Korea,0,South Africa,Paraguay,2,2,,,away,D
M-2002-06,WC-2002,2002,group stage,2002-06-02,V-141,South Korea,0,Paraguay,South Africa,2,2,,,home,D
M-2002-07,WC-2002,2002,group stage,2002-06-02,V-092,Japan,0,Sweden,England,1,1,,,away,D
M-2002-07,WC-2002,2002,group stage,2002-06-02,V-092,Japan,0,England,Sweden,1,1,,,home,D
M-2002-08,WC-2002,2002,group stage,2002-06-02,V-144,South Korea,0,Slovenia,Spain,1,3,,,away,L
M-2002-08,WC-2002,2002,group stage,2002-06-02,V-144,South Korea,0,Spain,Slovenia,3,1,,,home,W
M-2002-09,WC-2002,2002,group stage,2002-06-03,V-090,Japan,0,Mexico,Croatia,1,0,,,away,W
M-2002-09,WC-2002,2002,group stage,2002-06-03,V-090,Japan,0,Croatia,Mexico,0,1,,,home,L
M-2002-10,WC-2002,2002,group stage,2002-06-03,V-150,South Korea,0,Turkey,Brazil,1,2,,,away,L
M-2002-10,WC-2002,2002,group stage,2002-06-03,V-150,South Korea,0,Brazil,Turkey,2,1,,,home,W
M-2002-11,WC-2002,2002,group stage,2002-06-03,V-093,Japan,0,Ecuador,Italy,0,2,,,away,L
M-2002-11,WC-2002,2002,group stage,2002-06-03,V-093,Japan,0,Italy,Ecuador,2,0,,,home,W
M-2002-12,WC-2002,2002,group stage,2002-06-04,V-144,South Korea,0,Costa Rica,China,2,0,,,away,W
M-2002-12,WC-2002,2002,group stage,2002-06-04,V-144,South Korea,0,China,Costa Rica,0,2,,,home,L
M-2002-13,WC-2002,2002,group stage,2002-06-04,V-092,Japan,0,Belgium,Japan,2,2,,,away,D
M-2002-13,WC-2002,2002,group stage,2002-06-04,V-092,Japan,0,Japan,Belgium,2,2,,,home,D
M-2002-14,WC-2002,2002,group stage,2002-06-04,V-141,South Korea,0,Poland,South Korea,0,2,,,away,L
M-2002-14,WC-2002,2002,group stage,2002-06-04,V-141,South Korea,0,South Korea,Poland,2,0,,,home,W
M-2002-15,WC-2002,2002,group stage,2002-06-05,V-088,Japan,0,Tunisia,Russia,0,2,,,away,L
M-2002-15,WC-2002,2002,group stage,2002-06-05,V-088,Japan,0,Russia,Tunisia,2,0,,,home,W
M-2002-16,WC-2002,2002,group stage,2002-06-05,V-149,South Korea,0,Portugal,United States,2,3,,,away,L
M-2002-16,WC-2002,2002,group stage,2002-06-05,V-149,South Korea,0,United States,Portugal,3,2,,,home,W
M-2002-17,WC-2002,2002,group stage,2002-06-05,V-087,Japan,0,Republic of Ireland,Germany,1,1,,,away,D
M-2002-17,WC-2002,2002,group stage,2002-06-05,V-087,Japan,0,Germany,Republic of Ireland,1,1,,,home,D
M-2002-18,WC-2002,2002,group stage,2002-06-06,V-142,South Korea,0,Senegal,Denmark,1,1,,,away,D
M-2002-18,WC-2002,2002,group stage,2002-06-06,V-142,South Korea,0,Denmark,Senegal,1,1,,,home,D
M-2002-19,WC-2002,2002,group stage,2002-06-06,V-092,Japan,0,Saudi Arabia,Cameroon,0,1,,,away,L
M-2002-19,WC-2002,2002,group stage,2002-06-06,V-092,Japan,0,Cameroon,Saudi Arabia,1,0,,,home,W
M-2002-20,WC-2002,2002,group stage,2002-06-06,V-141,South Korea,0,Uruguay,France,0,0,,,away,D
M-2002-20,WC-2002,2002,group stage,2002-06-06,V-141,South Korea,0,France,Uruguay,0,0,,,home,D
M-2002-21,WC-2002,2002,group stage,2002-06-07,V-088,Japan,0,Nigeria,Sweden,1,2,,,away,L
M-2002-21,WC-2002,2002,group stage,2002-06-07,V-088,Japan,0,Sweden,Nigeria,2,1,,,home,W
M-2002-22,WC-2002,2002,group stage,2002-06-07,V-146,South Korea,0,Paraguay,Spain,1,3,,,away,L
M-2002-22,WC-2002,2002,group stage,2002-06-07,V-146,South Korea,0,Spain,Paraguay,3,1,,,home,W
M-2002-23,WC-2002,2002,group stage,2002-06-07,V-093,Japan,0,England,Argentina,1,0,,,away,W
M-2002-23,WC-2002,2002,group stage,2002-06-07,V-093,Japan,0,Argentina,England,0,1,,,home,L
M-2002-24,WC-2002,2002,group stage,2002-06-08,V-142,South Korea,0,Slovenia,South Africa,0,1,,,away,L
M-2002-24,WC-2002,2002,group stage,2002-06-08,V-142,South Korea,0,South Africa,Slovenia,1,0,,,home,W
M-2002-25,WC-2002,2002,group stage,2002-06-08,V-087,Japan,0,Croatia,Italy,2,1,,,away,W
M-2002-25,WC-2002,2002,group stage,2002-06-08,V-087,Japan,0,Italy,Croatia,1,2,,,home,L
M-2002-26,WC-2002,2002,group stage,2002-06-08,V-147,South Korea,0,China,Brazil,0,4,,,away,L
M-2002-26,WC-2002,2002,group stage,2002-06-08,V-147,South Korea,0,Brazil,China,4,0,,,home,W
M-2002-27,WC-2002,2002,group stage,2002-06-09,V-089,Japan,0,Ecuador,Mexico,1,2,,,away,L
M-2002-27,WC-2002,2002,group stage,2002-06-09,V-089,Japan,0,Mexico,Ecuador,2,1,,,home,W
M-2002-28,WC-2002,2002,group stage,2002-06-09,V-145,South Korea,0,Turkey,Costa Rica,1,1,,,away,D
M-2002-28,WC-2002,2002,group stage,2002-06-09,V-145,South Korea,0,Costa Rica,Turkey,1,1,,,home,D
M-2002-29,WC-2002,2002,group stage,2002-06-09,V-095,Japan,0,Russia,Japan,0,1,,,away,L
M-2002-29,WC-2002,2002,group stage,2002-06-09,V-095,Japan,0,Japan,Russia,1,0,,,home,W
M-2002-30,WC-2002,2002,group stage,2002-06-10,V-142,South Korea,0,United States,South Korea,1,1,,,away,D
M-2002-30,WC-2002,2002,group stage,2002-06-10,V-142,South Korea,0,South Korea,United States,1,1,,,home,D
M-2002-31,WC-2002,2002,group stage,2002-06-10,V-096,Japan,0,Belgium,Tunisia,1,1,,,away,D
M-2002-31,WC-2002,2002,group stage,2002-06-10,V-096,Japan,0,Tunisia,Belgium,1,1,,,home,D
M-2002-32,WC-2002,2002,group stage,2002-06-10,V-146,South Korea,0,Poland,Portugal,0,4,,,away,L
M-2002-32,WC-2002,2002,group stage,2002-06-10,V-146,South Korea,0,Portugal,Poland,4,0,,,home,W
M-2002-33,WC-2002,2002,group stage,2002-06-11,V-145,South Korea,0,France,Denmark,0,2,,,away,L
M-2002-33,WC-2002,2002,group stage,2002-06-11,V-145,South Korea,0,Denmark,France,2,0,,,home,W
M-2002-34,WC-2002,2002,group stage,2002-06-11,V-149,South Korea,0,Uruguay,Senegal,3,3,,,away,D
M-2002-34,WC-2002,2002,group stage,2002-06-11,V-149,South Korea,0,Senegal,Uruguay,3,3,,,home,D
M-2002-35,WC-2002,2002,group stage,2002-06-11,V-094,Japan,0,Germany,Cameroon,2,0,,,away,W
M-2002-35,WC-2002,2002,group stage,2002-06-11,V-094,Japan,0,Cameroon,Germany,0,2,,,home,L
M-2002-36,WC-2002,2002,group stage,2002-06-11,V-095,Japan,0,Republic of Ireland,Saudi Arabia,3,0,,,away,W
M-2002-36,WC-2002,2002,group stage,2002-06-11,V-095,Japan,0,Saudi Arabia,Republic of Ireland,0,3,,,home,L
M-2002-37,WC-2002,2002,group stage,2002-06-12,V-091,Japan,0,England,Nigeria,0,0,,,away,D
M-2002-37,WC-2002,2002,group stage,2002-06-12,V-091,Japan,0,Nigeria,England,0,0,,,home,D
M-2002-38,WC-2002,2002,group stage,2002-06-12,V-089,Japan,0,Argentina,Sweden,1,1,,,away,D
M-2002-38,WC-2002,2002,group stage,2002-06-12,V-089,Japan,0,Sweden,Argentina,1,1,,,home,D
M-2002-39,WC-2002,2002,group stage,2002-06-12,V-147,South Korea,0,Paraguay,Slovenia,3,1,,,away,W
M-2002-39,WC-2002,2002,group stage,2002-06-12,V-147,South Korea,0,Slovenia,Paraguay,1,3,,,home,L
M-2002-40,WC-2002,2002,group stage,2002-06-12,V-143,South Korea,0,Spain,South Africa,3,2,,,away,W
M-2002-40,WC-2002,2002,group stage,2002-06-12,V-143,South Korea,0,South Africa,Spain,2,3,,,home,L
M-2002-41,WC-2002,2002,group stage,2002-06-13,V-149,South Korea,0,Brazil,Costa Rica,5,2,,,away,W
M-2002-41,WC-2002,2002,group stage,2002-06-13,V-149,South Korea,0,Costa Rica,Brazil,2,5,,,home,L
M-2002-42,WC-2002,2002,group stage,2002-06-13,V-148,South Korea,0,China,Turkey,0,3,,,away,L
M-2002-42,WC-2002,2002,group stage,2002-06-13,V-148,South Korea,0,Turkey,China,3,0,,,home,W
M-2002-43,WC-2002,2002,group stage,2002-06-13,V-095,Japan,0,Croatia,Ecuador,0,1,,,away,L
M-2002-43,WC-2002,2002,group stage,2002-06-13,V-095,Japan,0,Ecuador,Croatia,1,0,,,home,W
M-2002-44,WC-2002,2002,group stage,2002-06-13,V-096,Japan,0,Italy,Mexico,1,1,,,away,D
M-2002-44,WC-2002,2002,group stage,2002-06-13,V-096,Japan,0,Mexico,Italy,1,1,,,home,D
M-2002-45,WC-2002,2002,group stage,2002-06-14,V-094,Japan,0,Russia,Belgium,2,3,,,away,L
M-2002-45,WC-2002,2002,group stage,2002-06-14,V-094,Japan,0,Belgium,Russia,3,2,,,home,W
M-2002-46,WC-2002,2002,group stage,2002-06-14,V-091,Japan,0,Japan,Tunisia,2,0,,,away,W
M-2002-46,WC-2002,2002,group stage,2002-06-14,V-091,Japan,0,Tunisia,Japan,0,2,,,home,L
M-2002-47,WC-2002,2002,group stage,2002-06-14,V-143,South Korea,0,United States,Poland,1,3,,,away,L
M-2002-47,WC-2002,2002,group stage,2002-06-14,V-143,South Korea,0,Poland,United States,3,1,,,home,W
M-2002-48,WC-2002,2002,group stage,2002-06-14,V-145,South Korea,0,South Korea,Portugal,1,0,,,away,W
M-2002-48,WC-2002,2002,group stage,2002-06-14,V-145,South Korea,0,Portugal,South Korea,0,1,,,home,L
M-2002-49,WC-2002,2002,round of 16,2002-06-15,V-147,South Korea,0,Paraguay,Germany,0,1,,,away,L
M-2002-49,WC-2002,2002,round of 16,2002-06-15,V-147,South Korea,0,Germany,Paraguay,1,0,,,home,W
M-2002-50,WC-2002,2002,round of 16,2002-06-15,V-090,Japan,0,England,Denmark,3,0,,,away,W
M-2002-50,WC-2002,2002,round of 16,2002-06-15,V-090,Japan,0,Denmark,England,0,3,,,home,L
M-2002-51,WC-2002,2002,round of 16,2002-06-16,V-096,Japan,0,Senegal,Sweden,2,1,,,away,W
M-2002-51,WC-2002,2002,round of 16,2002-06-16,V-096,Japan,0,Sweden,Senegal,1,2,,,home,L
M-2002-52,WC-2002,2002,round of 16,2002-06-16,V-149,South Korea,1,Republic of Ireland,Spain,1,1,2.0,3.0,away,L
M-2002-52,WC-2002,2002,round of 16,2002-06-16,V-149,South Korea,1,Spain,Republic of Ireland,1,1,3.0,2.0,home,W
M-2002-53,WC-2002,2002,round of 16,2002-06-17,V-146,South Korea,0,United States,Mexico,2,0,,,away,W
M-2002-53,WC-2002,2002,round of 16,2002-06-17,V-146,South Korea,0,Mexico,United States,0,2,,,home,L
M-2002-54,WC-2002,2002,round of 16,2002-06-17,V-088,Japan,0,Belgium,Brazil,0,2,,,away,L
M-2002-54,WC-2002,2002,round of 16,2002-06-17,V-088,Japan,0,Brazil,Belgium,2,0,,,home,W
M-2002-55,WC-2002,2002,round of 16,2002-06-18,V-089,Japan,0,Turkey,Japan,1,0,,,away,W
M-2002-55,WC-2002,2002,round of 16,2002-06-18,V-089,Japan,0,Japan,Turkey,0,1,,,home,L
M-2002-56,WC-2002,2002,round of 16,2002-06-18,V-143,South Korea,0,Italy,South Korea,1,2,,,away,L
M-2002-56,WC-2002,2002,round of 16,2002-06-18,V-143,South Korea,0,South Korea,Italy,2,1,,,home,W
M-2002-57,WC-2002,2002,quarter-finals,2002-06-21,V-094,Japan,0,Brazil,England,2,1,,,away,W
M-2002-57,WC-2002,2002,quarter-finals,2002-06-21,V-094,Japan,0,England,Brazil,1,2,,,home,L
M-2002-58,WC-2002,2002,quarter-finals,2002-06-21,V-150,South Korea,0,United States,Germany,0,1,,,away,L
M-2002-58,WC-2002,2002,quarter-finals,2002-06-21,V-150,South Korea,0,Germany,United States,1,0,,,home,W
M-2002-59,WC-2002,2002,quarter-finals,2002-06-22,V-144,South Korea,1,South Korea,Spain,0,0,5.0,3.0,away,W
M-2002-59,WC-2002,2002,quarter-finals,2002-06-22,V-144,South Korea,1,Spain,South Korea,0,0,3.0,5.0,home,L
M-2002-60,WC-2002,2002,quarter-finals,2002-06-22,V-091,Japan,0,Turkey,Senegal,1,0,,,away,W
M-2002-60,WC-2002,2002,quarter-finals,2002-06-22,V-091,Japan,0,Senegal,Turkey,0,1,,,home,L
M-2002-61,WC-2002,2002,semi-finals,2002-06-25,V-148,South Korea,0,South Korea,Germany,0,1,,,away,L
M-2002-61,WC-2002,2002,semi-finals,2002-06-25,V-148,South Korea,0,Germany,South Korea,1,0,,,home,W
M-2002-62,WC-2002,2002,semi-finals,2002-06-26,V-092,Japan,0,Turkey,Brazil,0,1,,,away,L
M-2002-62,WC-2002,2002,semi-finals,2002-06-26,V-092,Japan,0,Brazil,Turkey,1,0,,,home,W
M-2002-63,WC-2002,2002,third-place match,2002-06-29,V-142,South Korea,0,Turkey,South Korea,3,2,,,away,W
M-2002-63,WC-2002,2002,third-place match,2002-06-29,V-142,South Korea,0,South Korea,Turkey,2,3,,,home,L
M-2002-64,WC-2002,2002,final,2002-06-30,V-095,Japan,0,Brazil,Germany,2,0,,,away,W
M-2002-64,WC-2002,2002,final,2002-06-30,V-095,Japan,0,Germany,Brazil,0,2,,,home,L
M-2006-01,WC-2006,2006,group stage,2006-06-09,V-066,Germany,0,Costa Rica,Germany,2,4,,,away,L
M-2006-01,WC-2006,2006,group stage,2006-06-09,V-066,Germany,0,Germany,Costa Rica,4,2,,,home,W
M-2006-02,WC-2006,2006,group stage,2006-06-09,V-060,Germany,0,Ecuador,Poland,2,0,,,away,W
M-2006-02,WC-2006,2006,group stage,2006-06-09,V-060,Germany,0,Poland,Ecuador,0,2,,,home,L
M-2006-03,WC-2006,2006,group stage,2006-06-10,V-059,Germany,0,Paraguay,England,0,1,,,away,L
M-2006-03,WC-2006,2006,group stage,2006-06-10,V-059,Germany,0,England,Paraguay,1,0,,,home,W
M-2006-04,WC-2006,2006,group stage,2006-06-10,V-057,Germany,0,Sweden,Trinidad and Tobago,0,0,,,away,D
M-2006-04,WC-2006,2006,group stage,2006-06-10,V-057,Germany,0,Trinidad and Tobago,Sweden,0,0,,,home,D
M-2006-05,WC-2006,2006,group stage,2006-06-10,V-062,Germany,0,Ivory Coast,Argentina,1,2,,,away,L
M-2006-05,WC-2006,2006,group stage,2006-06-10,V-062,Germany,0,Argentina,Ivory Coast,2,1,,,home,W
M-2006-06,WC-2006,2006,group stage,2006-06-11,V-065,Germany,0,Netherlands,Serbia,1,0,,,away,W
M-2006-06,WC-2006,2006,group stage,2006-06-11,V-065,Germany,0,Serbia,Netherlands,0,1,,,home,L
M-2006-07,WC-2006,2006,group stage,2006-06-11,V-068,Germany,0,Iran,Mexico,1,3,,,away,L
M-2006-07,WC-2006,2006,group stage,2006-06-11,V-068,Germany,0,Mexico,Iran,3,1,,,home,W
M-2006-08,WC-2006,2006,group stage,2006-06-11,V-056,Germany,0,Portugal,Angola,1,0,,,away,W
M-2006-08,WC-2006,2006,group stage,2006-06-11,V-056,Germany,0,Angola,Portugal,0,1,,,home,L
M-2006-09,WC-2006,2006,group stage,2006-06-12,V-064,Germany,0,Japan,Australia,1,3,,,away,L
M-2006-09,WC-2006,2006,group stage,2006-06-12,V-064,Germany,0,Australia,Japan,3,1,,,home,W
M-2006-10,WC-2006,2006,group stage,2006-06-12,V-060,Germany,0,Czech Republic,United States,3,0,,,away,W
M-2006-10,WC-2006,2006,group stage,2006-06-12,V-060,Germany,0,United States,Czech Republic,0,3,,,home,L
M-2006-11,WC-2006,2006,group stage,2006-06-12,V-063,Germany,0,Ghana,Italy,0,2,,,away,L
M-2006-11,WC-2006,2006,group stage,2006-06-12,V-063,Germany,0,Italy,Ghana,2,0,,,home,W
M-2006-12,WC-2006,2006,group stage,2006-06-13,V-059,Germany,0,Togo,South Korea,1,2,,,away,L
M-2006-12,WC-2006,2006,group stage,2006-06-13,V-059,Germany,0,South Korea,Togo,2,1,,,home,W
M-2006-13,WC-2006,2006,group stage,2006-06-13,V-069,Germany,0,Switzerland,France,0,0,,,away,D
M-2006-13,WC-2006,2006,group stage,2006-06-13,V-069,Germany,0,France,Switzerland,0,0,,,home,D
M-2006-14,WC-2006,2006,group stage,2006-06-13,V-055,Germany,0,Croatia,Brazil,0,1,,,away,L
